lemma,pos,bci_av_id
contrastásemos,VERB,13406
contrasté,VERB,13406
contrastéis,VERB,13406
contrastó,VERB,13406
contratiempo,VERB,23867
contratiempos,VERB,23867
control,VERB,24428
control con la vista,VERB,23493
control de la natalidad,VERB,12844
control remoto,VERB,24730
controlador aéreo,PREP,25252
controlarse,PRON,13407
controles,VERB,24428
contusiones,VERB,24419
contusión,VERB,24419
contuve,VERB,14882
contuviera,VERB,14882
contuvierais,VERB,14882
contuvieran,VERB,14882
contuvieras,VERB,14882
contuviere,VERB,14882
contuviereis,VERB,14882
contuvieren,VERB,14882
contuvieres,VERB,14882
contuvieron,VERB,14882
contuviese,VERB,14882
contuvieseis,VERB,14882
contuviesen,VERB,14882
contuvieses,VERB,14882
contuvimos,VERB,14882
contuviste,VERB,14882
contuvisteis,VERB,14882
contuviéramos,VERB,14882
contuviéremos,VERB,14882
contuviésemos,VERB,14882
contuvo,VERB,14882
contábamos,VERB,13422
contádmela,VERB,13422
contádmelas,VERB,13422
contádmelo,VERB,13422
contádmelos,VERB,13422
contádnosla,VERB,13422
contádnoslas,VERB,13422
contádnoslo,VERB,13422
contádnoslos,VERB,13422
contádsela,VERB,13422
contádselas,VERB,13422
contádselo,VERB,13422
contádselos,VERB,13422
contáis,VERB,13422
contándola,VERB,13422
contándolas,VERB,13422
contándole,VERB,13422
contándoles,VERB,13422
contándolo,VERB,13422
contándolos,VERB,13422
contándome,VERB,13422
contándomela,VERB,13422
contándomelas,VERB,13422
contándomelo,VERB,13422
contándomelos,VERB,13422
contándonos,VERB,13422
contándonosla,VERB,13422
contándonoslas,VERB,13422
contándonoslo,VERB,13422
contándonoslos,VERB,13422
contándoos,VERB,13422
contándoosla,VERB,13422
contándooslas,VERB,13422
contándooslo,VERB,13422
contándooslos,VERB,13422
contándose,VERB,13422
contándosela,VERB,13422
contándoselas,VERB,13422
contándoselo,VERB,13422
contándoselos,VERB,13422
contándote,VERB,13422
contándotela,VERB,13422
contándotelas,VERB,13422
contándotelo,VERB,13422
contándotelos,VERB,13422
contáramos,VERB,13422
contáremos,VERB,13422
contármela,VERB,13422
contármelas,VERB,13422
contármelo,VERB,13422
contármelos,VERB,13422
contárnosla,VERB,13422
contárnoslas,VERB,13422
contárnoslo,VERB,13422
contárnoslos,VERB,13422
contárosla,VERB,13422
contároslas,VERB,13422
contároslo,VERB,13422
contároslos,VERB,13422
contársela,VERB,13422
contárselas,VERB,13422
contárselo,VERB,13422
contárselos,VERB,13422
contártela,VERB,13422
contártelas,VERB,13422
contártelo,VERB,13422
contártelos,VERB,13422
contásemos,VERB,13422
conté,VERB,13422
contéis,VERB,13422
contémonos,VERB,13422
contó,VERB,13422
convence,VERB,21311
convenced,VERB,21311
convencemos,VERB,21311
convencen,VERB,21311
convenceos,VERB,21311
convencer,PRON,21311
convenceremos,VERB,21311
convencerla,VERB,21311
convencerlas,VERB,21311
convencerlo,VERB,21311
convencerlos,VERB,21311
convencerme,VERB,21311
convencernos,VERB,21311
convenceros,VERB,21311
convencerse,VERB,21311
convencerte,VERB,21311
convencerá,VERB,21311
convencerán,VERB,21311
convencerás,VERB,21311
convenceré,VERB,21311
convenceréis,VERB,21311
convencería,VERB,21311
convenceríais,VERB,21311
convenceríamos,VERB,21311
convencerían,VERB,21311
convencerías,VERB,21311
convences,VERB,21311
convencida,VERB,21311
convencidas,VERB,21311
convencido,VERB,21311
convencidos,VERB,21311
convenciendo,VERB,21311
convenciera,VERB,21311
convencierais,VERB,21311
convencieran,VERB,21311
convencieras,VERB,21311
convenciere,VERB,21311
convenciereis,VERB,21311
convencieren,VERB,21311
convencieres,VERB,21311
convencieron,VERB,21311
convenciese,VERB,21311
convencieseis,VERB,21311
convenciesen,VERB,21311
convencieses,VERB,21311
convencimos,VERB,21311
convenciste,VERB,21311
convencisteis,VERB,21311
convenciéndola,VERB,21311
convenciéndolas,VERB,21311
convenciéndolo,VERB,21311
convenciéndolos,VERB,21311
convenciéndome,VERB,21311
convenciéndonos,VERB,21311
convenciéndoos,VERB,21311
convenciéndose,VERB,21311
convenciéndote,VERB,21311
convenciéramos,VERB,21311
convenciéremos,VERB,21311
convenciésemos,VERB,21311
convenció,VERB,21311
convencéis,VERB,21311
convencí,VERB,21311
convencía,VERB,21311
convencíais,VERB,21311
convencíamos,VERB,21311
convencían,VERB,21311
convencías,VERB,21311
convenza,VERB,21311
convenzamos,VERB,21311
convenzan,VERB,21311
convenzas,VERB,21311
convenzo,VERB,21311
convenzáis,VERB,21311
convenzámonos,VERB,21311
conversa,VERB,13688
conversaba,VERB,13688
conversabais,VERB,13688
conversaban,VERB,13688
conversabas,VERB,13688
conversaciones,VERB,13689
conversación,VERB,13689
conversad,VERB,13688
conversada,VERB,13688
conversadas,VERB,13688
conversado,VERB,13688
conversados,VERB,13688
conversamos,VERB,13688
conversan,VERB,13688
conversando,VERB,13688
conversar,PRON,13688
conversara,VERB,13688
conversarais,VERB,13688
conversaran,VERB,13688
conversaras,VERB,13688
conversare,VERB,13688
conversareis,VERB,13688
conversaremos,VERB,13688
conversaren,VERB,13688
conversares,VERB,13688
conversaron,VERB,13688
conversarse,VERB,13688
conversará,VERB,13688
conversarán,VERB,13688
conversarás,VERB,13688
conversaré,VERB,13688
conversaréis,VERB,13688
conversaría,VERB,13688
conversaríais,VERB,13688
conversaríamos,VERB,13688
conversarían,VERB,13688
conversarías,VERB,13688
conversas,VERB,13688
conversase,VERB,13688
conversaseis,VERB,13688
conversasen,VERB,13688
conversases,VERB,13688
conversaste,VERB,13688
conversasteis,VERB,13688
converse,VERB,13688
conversemos,VERB,13688
conversen,VERB,13688
converses,VERB,13688
conversión,VERB,21321
converso,VERB,13688
conversábamos,VERB,13688
conversáis,VERB,13688
conversándose,VERB,13688
conversáramos,VERB,13688
conversáremos,VERB,13688
conversásemos,VERB,13688
conversé,VERB,13688
converséis,VERB,13688
conversó,VERB,13688
convertid,VERB,21320
convertida,VERB,21320
convertidas,VERB,21320
convertidla,VERB,21320
convertidlas,VERB,21320
convertidlo,VERB,21320
convertidlos,VERB,21320
convertido,VERB,21320
convertidor,VERB,24653
convertidores,VERB,24653
convertidos,VERB,21320
convertimos,VERB,21320
convertir,PRON,21320
convertiremos,VERB,21320
convertirla,VERB,21320
convertirlas,VERB,21320
convertirle,VERB,21320
convertirles,VERB,21320
convertirlo,VERB,21320
convertirlos,VERB,21320
convertirme,VERB,21320
convertirnos,VERB,21320
convertiros,VERB,21320
convertirse,VERB,21320
convertirse en,PRON,12648
convertirte,VERB,21320
convertirá,VERB,21320
convertirán,VERB,21320
convertirás,VERB,21320
convertiré,VERB,21320
convertiréis,VERB,21320
convertiría,VERB,21320
convertiríais,VERB,21320
convertiríamos,VERB,21320
convertirían,VERB,21320
convertirías,VERB,21320
convertiste,VERB,21320
convertisteis,VERB,21320
convertí,VERB,21320
convertía,VERB,21320
convertíais,VERB,21320
convertíamos,VERB,21320
convertían,VERB,21320
convertías,VERB,21320
convertíos,VERB,21320
convertírmela,VERB,21320
convertírmelas,VERB,21320
convertírmelo,VERB,21320
convertírmelos,VERB,21320
convertírnosla,VERB,21320
convertírnoslas,VERB,21320
convertírnoslo,VERB,21320
convertírnoslos,VERB,21320
convertírosla,VERB,21320
convertíroslas,VERB,21320
convertíroslo,VERB,21320
convertíroslos,VERB,21320
convertírsela,VERB,21320
convertírselas,VERB,21320
convertírselo,VERB,21320
convertírselos,VERB,21320
convertírtela,VERB,21320
convertírtelas,VERB,21320
convertírtelo,VERB,21320
convertírtelos,VERB,21320
convertís,VERB,21320
convierta,VERB,21320
conviertan,VERB,21320
conviertas,VERB,21320
convierte,VERB,21320
convierten,VERB,21320
conviertes,VERB,21320
convierto,VERB,21320
convirtamos,VERB,21320
convirtiendo,VERB,21320
convirtiera,VERB,21320
convirtierais,VERB,21320
convirtieran,VERB,21320
convirtieras,VERB,21320
convirtiere,VERB,21320
convirtieren,VERB,21320
convirtieres,VERB,21320
convirtieron,VERB,21320
convirtiese,VERB,21320
convirtieseis,VERB,21320
convirtiesen,VERB,21320
convirtieses,VERB,21320
convirtiéndola,VERB,21320
convirtiéndolas,VERB,21320
convirtiéndole,VERB,21320
convirtiéndoles,VERB,21320
convirtiéndolo,VERB,21320
convirtiéndolos,VERB,21320
convirtiéndome,VERB,21320
convirtiéndomela,VERB,21320
convirtiéndomelas,VERB,21320
convirtiéndomelo,VERB,21320
convirtiéndomelos,VERB,21320
convirtiéndonos,VERB,21320
convirtiéndonosla,VERB,21320
convirtiéndonoslas,VERB,21320
convirtiéndonoslo,VERB,21320
convirtiéndonoslos,VERB,21320
convirtiéndoos,VERB,21320
convirtiéndoosla,VERB,21320
convirtiéndooslas,VERB,21320
convirtiéndooslo,VERB,21320
convirtiéndooslos,VERB,21320
convirtiéndose,VERB,21320
convirtiéndosela,VERB,21320
convirtiéndoselas,VERB,21320
convirtiéndoselo,VERB,21320
convirtiéndoselos,VERB,21320
convirtiéndote,VERB,21320
convirtiéndotela,VERB,21320
convirtiéndotelas,VERB,21320
convirtiéndotelo,VERB,21320
convirtiéndotelos,VERB,21320
convirtiéramos,VERB,21320
convirtiéreis,VERB,21320
convirtiéremos,VERB,21320
convirtiésemos,VERB,21320
convirtió,VERB,21320
convirtáis,VERB,21320
convirtámonos,VERB,21320
conviértamela,VERB,21320
conviértamelas,VERB,21320
conviértamelo,VERB,21320
conviértamelos,VERB,21320
conviértanmela,VERB,21320
conviértanmelas,VERB,21320
conviértanmelo,VERB,21320
conviértanmelos,VERB,21320
conviértannosla,VERB,21320
conviértannoslas,VERB,21320
conviértannoslo,VERB,21320
conviértannoslos,VERB,21320
conviértanosla,VERB,21320
conviértanoslas,VERB,21320
conviértanoslo,VERB,21320
conviértanoslos,VERB,21320
conviértanse,VERB,21320
conviértansela,VERB,21320
conviértanselas,VERB,21320
conviértanselo,VERB,21320
conviértanselos,VERB,21320
conviértase,VERB,21320
conviértasela,VERB,21320
conviértaselas,VERB,21320
conviértaselo,VERB,21320
conviértaselos,VERB,21320
conviértela,VERB,21320
conviértelas,VERB,21320
conviértelo,VERB,21320
conviértelos,VERB,21320
conviértete,VERB,21320
convéncete,VERB,21311
convénzanse,VERB,21311
convénzase,VERB,21311
conéctate,VERB,14154
conéctela,VERB,14154
conéctelas,VERB,14154
conéctelo,VERB,14154
conéctelos,VERB,14154
conéctenla,VERB,14154
conéctenlas,VERB,14154
conéctenlo,VERB,14154
conéctenlos,VERB,14154
conóceme,VERB,15161
conócenos,VERB,15161
conócete,VERB,15161
copa,VERB,21282
copa de vino,VERB,21363
copas,VERB,21282
copia,VERB,13412
copiaba,VERB,16487
copiabais,VERB,16487
copiaban,VERB,16487
copiabas,VERB,16487
copiad,VERB,16487
copiada,VERB,16487
copiadas,VERB,16487
copiado,VERB,24934
copiadora,VERB,23456
copiados,VERB,16487
copiamos,VERB,16487
copian,VERB,16487
copiando,VERB,16487
copiar,PRON,16487
copiara,VERB,16487
copiarais,VERB,16487
copiaran,VERB,16487
copiaras,VERB,16487
copiare,VERB,16487
copiareis,VERB,16487
copiaremos,VERB,16487
copiaren,VERB,16487
copiares,VERB,16487
copiarla,VERB,16487
copiarlas,VERB,16487
copiarlo,VERB,16487
copiarlos,VERB,16487
copiarme,VERB,16487
copiarnos,VERB,16487
copiaron,VERB,16487
copiaros,VERB,16487
copiarse,VERB,16487
copiarte,VERB,16487
copiará,VERB,16487
copiarán,VERB,16487
copiarás,VERB,16487
copiaré,VERB,16487
copiaréis,VERB,16487
copiaría,VERB,16487
copiaríais,VERB,16487
copiaríamos,VERB,16487
copiarían,VERB,16487
copiarías,VERB,16487
copias,VERB,13412
copiase,VERB,16487
copiaseis,VERB,16487
copiasen,VERB,16487
copiases,VERB,16487
copiaste,VERB,16487
copiasteis,VERB,16487
copie,VERB,16487
copiemos,VERB,16487
copien,VERB,16487
copies,VERB,16487
copilla/s,VERB,21282
copio,VERB,16487
copita/s,VERB,21282
copiábamos,VERB,16487
copiáis,VERB,16487
copiándose,VERB,16487
copiáramos,VERB,16487
copiáremos,VERB,16487
copiásemos,VERB,16487
copié,VERB,16487
copiéis,VERB,16487
copió,VERB,16487
copo de nieve,VERB,17195
coraje,VERB,23460
corajes,VERB,23460
coral,VERB,23457
corales,VERB,23457
corazoncillo/s,VERB,14695
corazoncito/s,VERB,14695
corazones,VERB,14695
corazón,VERB,14695
corbata,VERB,17730
corbatas,VERB,17730
corderillo/s,VERB,15170
cordero,VERB,15170
corderos,VERB,15170
cordón umbilical,VERB,17965
corneta,VERB,14895
cornetas,VERB,14895
coro,PREP,13176
corona,VERB,22618
coronas,VERB,22618
coronilla/s,VERB,22618
coros,VERB,13176
corra,VERB,16699
corral,VERB,24203
corrales,VERB,24203
corramos,VERB,16699
corran,VERB,16699
corras,VERB,16699
corre,VERB,16699
correa,VERB,17276
correcaminos,VERB,16679
correcta,VERB,13416
correctas,VERB,13416
correcto,ADJ,13416
correctos,VERB,13416
corred,VERB,16699
corremos,VERB,16699
corren,VERB,16699
correos,VERB,16699
correr,PRON,16699
correremos,VERB,16699
correrla,VERB,16699
correrlas,VERB,16699
correrlo,VERB,16699
correrlos,VERB,16699
correrme,VERB,16699
corrernos,VERB,16699
correros,VERB,16699
correrse,VERB,16699
correrte,VERB,16699
correrá,VERB,16699
correrán,VERB,16699
correrás,VERB,16699
correré,VERB,16699
correréis,VERB,16699
correría,VERB,16699
correríais,VERB,16699
correríamos,VERB,16699
correrían,VERB,16699
correrías,VERB,16699
corres,VERB,16699
corrida,VERB,16699
corridas,VERB,16699
corrido,VERB,16699
corridos,VERB,16699
corriendo,VERB,16699
corriente alterna,VERB,25256
corriente continua,VERB,25281
corriente eléctrica,VERB,25289
corriera,VERB,16699
corrierais,VERB,16699
corrieran,VERB,16699
corrieras,VERB,16699
corriere,VERB,16699
corriereis,VERB,16699
corrieren,VERB,16699
corrieres,VERB,16699
corrieron,VERB,16699
corriese,VERB,16699
corrieseis,VERB,16699
corriesen,VERB,16699
corrieses,VERB,16699
corrimos,VERB,16699
corriste,VERB,16699
corristeis,VERB,16699
corriéndola,VERB,16699
corriéndolas,VERB,16699
corriéndolo,VERB,16699
corriéndolos,VERB,16699
corriéndome,VERB,16699
corriéndonos,VERB,16699
corriéndoos,VERB,16699
corriéndose,VERB,16699
corriéndote,VERB,16699
corriéramos,VERB,16699
corriéremos,VERB,16699
corriésemos,VERB,16699
corrió,VERB,16699
corro,VERB,16699
corrupciones,VERB,24629
corrupción,VERB,24629
corráis,VERB,16699
corrámonos,VERB,16699
corréis,VERB,16699
corrí,VERB,16699
corría,VERB,16699
corríais,VERB,16699
corríamos,VERB,16699
corrían,VERB,16699
corrías,VERB,16699
corsé,VERB,24030
corsés,VERB,24030
corta,VERB,13179
cortaba,VERB,13179
cortabais,VERB,13179
cortaban,VERB,13179
cortabas,VERB,13179
cortad,VERB,13179
cortada,VERB,13179
cortadas,VERB,13179
cortadla,VERB,13179
cortadlas,VERB,13179
cortadlo,VERB,13179
cortadlos,VERB,13179
cortado,VERB,13179
cortados,VERB,13179
cortamos,VERB,13179
cortan,VERB,13179
cortando,VERB,13179
cortaos,VERB,13179
cortar,PRON,13179
cortar y pegar,PRON,23465
cortara,VERB,13179
cortarais,VERB,13179
cortaran,VERB,13179
cortaras,VERB,13179
cortare,VERB,13179
cortareis,VERB,13179
cortaremos,VERB,13179
cortaren,VERB,13179
cortares,VERB,13179
cortarla,VERB,13179
cortarlas,VERB,13179
cortarle,VERB,13179
cortarles,VERB,13179
cortarlo,VERB,13179
cortarlos,VERB,13179
cortarme,VERB,13179
cortarnos,VERB,13179
cortaron,VERB,13179
cortaros,VERB,13179
cortarse,VERB,13179
cortarte,VERB,13179
cortará,VERB,13179
cortarán,VERB,13179
cortarás,VERB,13179
cortaré,VERB,13179
cortaréis,VERB,13179
cortaría,VERB,13179
cortaríais,VERB,13179
cortaríamos,VERB,13179
cortarían,VERB,13179
cortarías,VERB,13179
cortas,VERB,13179
cortase,VERB,13179
cortaseis,VERB,13179
cortasen,VERB,13179
cortases,VERB,13179
cortaste,VERB,13179
cortasteis,VERB,13179
corte,VERB,17213
cortemos,VERB,13179
corten,VERB,13179
cortes,VERB,13179
corteza,VERB,22311
cortezas,VERB,22311
cortinas,VERB,13626
corto,ADJ,15401
cortos,VERB,15401
cortábamos,VERB,13179
cortáis,VERB,13179
cortándola,VERB,13179
cortándolas,VERB,13179
cortándolo,VERB,13179
cortándolos,VERB,13179
cortándome,VERB,13179
cortándonos,VERB,13179
cortándoos,VERB,13179
cortándose,VERB,13179
cortándote,VERB,13179
cortáramos,VERB,13179
cortáremos,VERB,13179
cortármela,VERB,13179
cortármelas,VERB,13179
cortármelo,VERB,13179
cortármelos,VERB,13179
cortárnosla,VERB,13179
cortárnoslas,VERB,13179
cortárnoslo,VERB,13179
cortárnoslos,VERB,13179
cortárosla,VERB,13179
cortároslas,VERB,13179
cortároslo,VERB,13179
cortároslos,VERB,13179
cortársela,VERB,13179
cortárselas,VERB,13179
cortárselo,VERB,13179
cortárselos,VERB,13179
cortártela,VERB,13179
cortártelas,VERB,13179
cortártelo,VERB,13179
cortártelos,VERB,13179
cortásemos,VERB,13179
corté,VERB,13179
cortéis,VERB,13179
cortémonos,VERB,13179
cortó,VERB,13179
corzo,VERB,23944
corzos,VERB,23944
corán,VERB,21072
cosa,VERB,17717
cosa lineal,VERB,24180
cosa preciosa,VERB,25143
cosamos,VERB,16763
cosan,VERB,16763
cosas,VERB,16763
cose,VERB,16763
cosecha,VERB,14681
cosechas,VERB,14681
cosed,VERB,16763
cosemos,VERB,16763
cosen,VERB,16763
coser,PRON,16763
coseremos,VERB,16763
coserme,VERB,16763
cosernos,VERB,16763
coseros,VERB,16763
coserse,VERB,16763
coserte,VERB,16763
coserá,VERB,16763
coserán,VERB,16763
coserás,VERB,16763
coseré,VERB,16763
coseréis,VERB,16763
cosería,VERB,16763
coseríais,VERB,16763
coseríamos,VERB,16763
coserían,VERB,16763
coserías,VERB,16763
coses,VERB,16763
cosible/s,VERB,16763
cosida,VERB,16763
cosidas,VERB,16763
cosido,VERB,16763
cosidos,VERB,16763
cosiendo,VERB,16763
cosiera,VERB,16763
cosierais,VERB,16763
cosieran,VERB,16763
cosieras,VERB,16763
cosiere,VERB,16763
cosiereis,VERB,16763
cosieren,VERB,16763
cosieres,VERB,16763
cosieron,VERB,16763
cosiese,VERB,16763
cosieseis,VERB,16763
cosiesen,VERB,16763
cosieses,VERB,16763
cosimos,VERB,16763
cosiste,VERB,16763
cosisteis,VERB,16763
cosiéndose,VERB,16763
cosiéramos,VERB,16763
cosiéremos,VERB,16763
cosiésemos,VERB,16763
cosió,VERB,16763
cosmonauta,PREP,12590
cosmonautas,VERB,12590
coso,VERB,16763
costa,VERB,12640
costaba,VERB,24842
costabais,VERB,24842
costaban,VERB,24842
costabas,VERB,24842
costad,VERB,24842
costada,VERB,24842
costadas,VERB,24842
costado,VERB,24842
costados,VERB,24842
costamos,VERB,24842
costando,VERB,24842
costar,PRON,24842
costara,VERB,24842
costarais,VERB,24842
costaran,VERB,24842
costaras,VERB,24842
costare,VERB,24842
costareis,VERB,24842
costaremos,VERB,24842
costaren,VERB,24842
costares,VERB,24842
costarle,VERB,24842
costarles,VERB,24842
costarme,VERB,24842
costarnos,VERB,24842
costaron,VERB,24842
costaros,VERB,24842
costarse,VERB,24842
costarte,VERB,24842
costará,VERB,24842
costarán,VERB,24842
costarás,VERB,24842
costaré,VERB,24842
costaréis,VERB,24842
costaría,VERB,24842
costaríais,VERB,24842
costaríamos,VERB,24842
costarían,VERB,24842
costarías,VERB,24842
costas,VERB,12640
costase,VERB,24842
costaseis,VERB,24842
costasen,VERB,24842
costases,VERB,24842
costaste,VERB,24842
costasteis,VERB,24842
costemos,VERB,24842
costilla,VERB,25487
costilla/s,VERB,12640
costo,VERB,13417
costos,VERB,13417
costumbre,VERB,25072
costumbres,VERB,25072
costurera,PREP,23674
costureras,VERB,23674
costábamos,VERB,24842
costáis,VERB,24842
costándole,VERB,24842
costándoles,VERB,24842
costándome,VERB,24842
costándonos,VERB,24842
costándoos,VERB,24842
costándose,VERB,24842
costándote,VERB,24842
costáramos,VERB,24842
costáremos,VERB,24842
costásemos,VERB,24842
costé,VERB,24842
costéis,VERB,24842
costó,VERB,24842
cosáis,VERB,16763
coséis,VERB,16763
cosí,VERB,16763
cosía,VERB,16763
cosíais,VERB,16763
cosíamos,VERB,16763
cosían,VERB,16763
cosías,VERB,16763
crea,VERB,12661
creaba,VERB,13606
creabais,VERB,13606
creaban,VERB,13606
creabas,VERB,13606
creable/s,VERB,13606
creaciones,VERB,13607
creación,VERB,13607
cread,VERB,13606
creada,VERB,13606
creadas,VERB,13606
creadla,VERB,13606
creadlas,VERB,13606
creadlo,VERB,13606
creadlos,VERB,13606
creadme,VERB,13606
creadnos,VERB,13606
creado,VERB,13606
creados,VERB,13606
creamos,VERB,12661
crean,VERB,12661
creando,VERB,13606
crear,PRON,13606
creara,VERB,13606
crearais,VERB,13606
crearan,VERB,13606
crearas,VERB,13606
creare,VERB,13606
creareis,VERB,13606
crearemos,VERB,13606
crearen,VERB,13606
creares,VERB,13606
crearla,VERB,13606
crearlas,VERB,13606
crearle,VERB,13606
crearles,VERB,13606
crearlo,VERB,13606
crearlos,VERB,13606
crearme,VERB,13606
crearnos,VERB,13606
crearon,VERB,13606
crearos,VERB,13606
crearse,VERB,13606
crearte,VERB,13606
creará,VERB,13606
crearán,VERB,13606
crearás,VERB,13606
crearé,VERB,13606
crearéis,VERB,13606
crearía,VERB,13606
crearíais,VERB,13606
crearíamos,VERB,13606
crearían,VERB,13606
crearías,VERB,13606
creas,VERB,12661
crease,VERB,13606
creaseis,VERB,13606
creasen,VERB,13606
creases,VERB,13606
creaste,VERB,13606
creasteis,VERB,13606
creativa,ADJ,13608
creativas,VERB,13608
creativo,ADJ,13608
creativos,VERB,13608
crece,VERB,14649
creced,VERB,14649
crecemos,VERB,14649
crecen,VERB,14649
crecer,PRON,14649
creceremos,VERB,14649
crecerla,VERB,14649
crecerlas,VERB,14649
crecerlo,VERB,14649
crecerlos,VERB,14649
crecerme,VERB,14649
crecernos,VERB,14649
creceros,VERB,14649
crecerse,VERB,14649
crecerte,VERB,14649
crecerá,VERB,14649
crecerán,VERB,14649
crecerás,VERB,14649
creceré,VERB,14649
creceréis,VERB,14649
crecería,VERB,14649
creceríais,VERB,14649
creceríamos,VERB,14649
crecerían,VERB,14649
crecerías,VERB,14649
creces,VERB,14649
crecida,VERB,14649
crecidas,VERB,14649
crecido,VERB,14649
crecidos,VERB,14649
creciendo,VERB,14649
creciente,VERB,13610
crecientes,VERB,13610
creciera,VERB,14649
crecierais,VERB,14649
crecieran,VERB,14649
crecieras,VERB,14649
creciere,VERB,14649
creciereis,VERB,14649
crecieren,VERB,14649
crecieres,VERB,14649
crecieron,VERB,14649
creciese,VERB,14649
crecieseis,VERB,14649
creciesen,VERB,14649
crecieses,VERB,14649
crecimiento,VERB,24905
crecimientos,VERB,24905
crecimos,VERB,14649
creciste,VERB,14649
crecisteis,VERB,14649
creciéndole,VERB,14649
creciéndoles,VERB,14649
creciéndome,VERB,14649
creciéndonos,VERB,14649
creciéndoos,VERB,14649
creciéndose,VERB,14649
creciéndote,VERB,14649
creciéramos,VERB,14649
creciéremos,VERB,14649
creciésemos,VERB,14649
creció,VERB,14649
crecéis,VERB,14649
crecí,VERB,14649
crecía,VERB,14649
crecíais,VERB,14649
crecíamos,VERB,14649
crecían,VERB,14649
crecías,VERB,14649
cree,VERB,12661
creed,VERB,12661
creedla,VERB,12661
creedlas,VERB,12661
creedle,VERB,12661
creedles,VERB,12661
creedlo,VERB,12661
creedlos,VERB,12661
creemos,VERB,12661
creen,VERB,12661
creencia,VERB,12660
creencias,VERB,12660
creer,PRON,12661
creeremos,VERB,12661
creerla,VERB,12661
creerlas,VERB,12661
creerle,VERB,12661
creerles,VERB,12661
creerlo,VERB,12661
creerlos,VERB,12661
creerme,VERB,12661
creernos,VERB,12661
creeros,VERB,12661
creerse,VERB,12661
creerte,VERB,12661
creerá,VERB,12661
creerán,VERB,12661
creerás,VERB,12661
creeré,VERB,12661
creeréis,VERB,12661
creería,VERB,12661
creeríais,VERB,12661
creeríamos,VERB,12661
creerían,VERB,12661
creerías,VERB,12661
crees,VERB,12661
crema,VERB,13605
crema de fruta,VERB,23515
cremaciones,VERB,21285
cremación,VERB,21285
cremar,PRON,21286
cremas,VERB,13605
creo,VERB,12661
crepe,VERB,23603
creyendo,VERB,12661
creyente,PREP,20565
creyentes,VERB,20565
creyera,VERB,12661
creyerais,VERB,12661
creyeran,VERB,12661
creyeras,VERB,12661
creyere,VERB,12661
creyereis,VERB,12661
creyeren,VERB,12661
creyeres,VERB,12661
creyeron,VERB,12661
creyese,VERB,12661
creyeseis,VERB,12661
creyesen,VERB,12661
creyeses,VERB,12661
creyéndola,VERB,12661
creyéndolas,VERB,12661
creyéndolo,VERB,12661
creyéndolos,VERB,12661
creyéndome,VERB,12661
creyéndonos,VERB,12661
creyéndoos,VERB,12661
creyéndose,VERB,12661
creyéndote,VERB,12661
creyéramos,VERB,12661
creyéremos,VERB,12661
creyésemos,VERB,12661
creyó,VERB,12661
crezca,VERB,14649
crezcamos,VERB,14649
crezcan,VERB,14649
crezcas,VERB,14649
crezco,VERB,14649
crezcáis,VERB,14649
creábamos,VERB,13606
creádmela,VERB,13606
creádmelas,VERB,13606
creádmelo,VERB,13606
creádmelos,VERB,13606
creádnosla,VERB,13606
creádnoslas,VERB,13606
creádnoslo,VERB,13606
creádnoslos,VERB,13606
creádsela,VERB,13606
creádselas,VERB,13606
creádselo,VERB,13606
creádselos,VERB,13606
creáis,VERB,12661
creámonos,VERB,12661
creándola,VERB,13606
creándolas,VERB,13606
creándole,VERB,13606
creándoles,VERB,13606
creándolo,VERB,13606
creándolos,VERB,13606
creándome,VERB,13606
creándonos,VERB,13606
creándoos,VERB,13606
creándose,VERB,13606
creándote,VERB,13606
creáramos,VERB,13606
creáremos,VERB,13606
creásemos,VERB,13606
creé,VERB,13606
creédmela,VERB,12661
creédmelas,VERB,12661
creédmelo,VERB,12661
creédmelos,VERB,12661
creédnosla,VERB,12661
creédnoslas,VERB,12661
creédnoslo,VERB,12661
creédnoslos,VERB,12661
creédsela,VERB,12661
creédselas,VERB,12661
creédselo,VERB,12661
creédselos,VERB,12661
creéis,VERB,12661
creérmela,VERB,12661
creérmelas,VERB,12661
creérmelo,VERB,12661
creérmelos,VERB,12661
creérnosla,VERB,12661
creérnoslas,VERB,12661
creérnoslo,VERB,12661
creérnoslos,VERB,12661
creérosla,VERB,12661
creéroslas,VERB,12661
creéroslo,VERB,12661
creéroslos,VERB,12661
creérsela,VERB,12661
creérselas,VERB,12661
creérselo,VERB,12661
creérselos,VERB,12661
creértela,VERB,12661
creértelas,VERB,12661
creértelo,VERB,12661
creértelos,VERB,12661
creí,VERB,12661
creía,VERB,12661
creíais,VERB,12661
creíamos,VERB,12661
creían,VERB,12661
creías,VERB,12661
creída,VERB,12661
creídas,VERB,12661
creído,VERB,12661
creídos,VERB,12661
creímos,VERB,12661
creíste,VERB,12661
creísteis,VERB,12661
creó,VERB,13606
criatura,VERB,13609
criatura de agua,VERB,23706
criaturas,VERB,13609
crimen,VERB,25036
criminal,PREP,25037
criminales,VERB,25037
criminalidad,VERB,25038
criminalidades,VERB,25038
crin,VERB,24162
crines,VERB,24162
criquet,VERB,21808
cristal,VERB,13619
cristal de sal,VERB,16711
cristalería,VERB,14444
cristalerías,VERB,14444
cristales,VERB,13619
cristiana,VERB,13180
cristianas,VERB,13180
cristianismo,VERB,13613
cristianismos,VERB,13613
cristiano,ADJ,13180
